id,rata,ente,descrizione,cod_tipoimposta,tipo_imposta,cod_imposta,imposta,spesa,aggregation_time,area_geografica
6731590c568f146439948fdb,202410,802,ARAN,4,Varie,12,Altre voci,1189.74,2024-11-11,Isole
6731590b5c833340b426aee8,,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Varie,9,Riscatti,1062.73,2024-11-11,Nord
659f41729b1c1468e2e39960,202312,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,2,Erariali,5,IRPEF,4491029.44,2024-11-01,Sud
6667a4b7262bc331baee7351,202405,805,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,2,Erariali,5,IRPEF,37823.02,2024-11-06,Centro
668f34090377f62206882c24,202406,974,AGENZIA INDUSTRIE DIFESA AID,2,Erariali,5,IRPEF,184845.59,2024-11-07,
668f34129b1c1405cffd2df3,202406,18,CORTE DEI CONTI,4,Varie,10,Ritenute Sindacali,18539.06,2024-07-11,Centro
659f417b9b1c1468e2e39a10,202312,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,2,Erariali,7,Addizionali Regionali,3572.66,2024-11-01,Nord
671a7806e28f8d6b0a19d1a6,202409,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,2,Erariali,7,Addizionali Regionali,1570.51,2024-10-24,Sud
65c81f2c3f62191d310d64a3,202401,960,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,4,Varie,12,Altre voci,6175.82,2024-11-02,Nord
6731590c568f146444a34e9d,202410,,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,2,Erariali,8,Addizionali Comunali,137751.84,2024-11-11,
661738e49b1c14196e7da322,202403,8017,AGENZIA DEL DEMANIO,1,Netto,15,Netto,3101966.25,2024-11-04,
6731590c568f146444a34e8e,202410,966,ANSFISA - AGENZIA NAZIONALE PER LA SICUREZZA DELLE FERROVIE E DELLE INFRASTRUTTURE STRADALI E AUTOSTRADALI,4,Varie,12,,13947.97,2024-11-11,Centro
6731590b5c833340b426ae84,202410,829,COMUNE DI MERCATO SAN SEVERINO,2,Erariali,6,,9957.71,2024-11-11,Centro
661738e59b1c1417e85d3720,202403,,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,129782.7,2024-04-11,
65ee5ac6eb0f334c8d2b5ae1,202402,953,ANPAL - AGENZIA NAZIONALE PER LE POLITICHE ATTIVE DEL LAVORO,2,Erariali,5,IRPEF,136618.26,2024-11-03,Centro
661738e7262bc367cf0df87d,202403,,ISTITUTO SUPERIORE DI SANITA',4,Varie,10,Ritenute Sindacali,22838.5,2024-11-04,
6731590b5c833340b426aede,202410,845,COMUNE DI MONDAINO,2,Erariali,7,Addizionali Regionali,294.02,2024-11-11,Nord
65ee5ac5f458af56d2af52f5,202402,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",4,Varie,10,Ritenute Sindacali,11557.96,2024-03-11,Nord
65c81f2b3f62191d044e2ad6,202401,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Varie,9,Riscatti,421.85,2024-11-02,Centro
66bf60530377f64b679f28f9,202407,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,34430241.4,2024-08-16,Centro
659f417b9b1c14690c5c41b9,202312,31,INVALSI,3,Assistenziali,14,,85682.29,2024-11-01,Isole
65c81f2bf458af1d35de6254,202401,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,3,Previdenziali,14,Previdenziali a carico del lavoratore,17258.61,2024-11-02,Centro
65c81f2bf458af1d35de623d,202401,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,1,Netto,15,Netto,63474.96,2024-11-02,Isole
6731590c568f146446645d34,202410,973,COMUNE DI VASIA,2,Erariali,7,Addizionali Regionali,132.48,2024-11-11,Nord
659f41729b1c1468e2e399d3,202312,14,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,2,Erariali,6,,6293060.39,2024-11-01,Nord
661738e49b1c1417e85d36a7,,950,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,4,Varie,10,Ritenute Sindacali,695.95,2024-11-04,Sud
668f34120377f62206882c94,202406,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),1,Netto,15,Netto,111144.85,2024-11-07,
6667a4b6262bc331baee72ff,202405,816,COMUNE DI CAROSINO,2,Erariali,8,Addizionali Comunali,573.24,2024-06-11,Nord
659f41729b1c14690c5c4124,202312,3,MINISTERO DELLA DIFESA,2,Erariali,6,IRAP,103055567.42,2024-11-01,
671a780de28f8d6b0a19d27a,202409,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,2,Erariali,7,Addizionali Regionali,9133.11,2024-10-24,Centro
6731590c568f146439948fb8,202410,802,ARAN,2,Erariali,,Addizionali Regionali,4572.54,2024-11-11,Centro
66bf60490377f64b681b515d,202407,14,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,4,Varie,9,Riscatti,12847.37,2024-08-16,Isole
668f34080377f62206882bcc,202406,19,MINISTERO UNIVERSITA' E RICERCA,2,Erariali,6,IRAP,2649424.79,2024-11-07,
668f34090377f62206882c27,202406,1,MINISTERO DELL'ECONOMIA E FINANZE,2,Erariali,6,IRAP,20533671.65,2024-11-07,
659f417c9b1c1468e2e39a54,202312,834,COMUNE DI MONTORFANO,2,Previdenziali,5,IRPEF,11180.3,2024-11-01,Isole
65ee5ac6f458af56cdec17fd,202402,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,4,Varie,12,Altre voci,1701.74,2024-11-03,Sud
671a7805568f1404768e2b6a,202409,964,COMUNE DI CARAVAGGIO,4,Varie,12,Altre voci,2356.62,2024-10-24,
668f34079b1c1405cffd2cfc,202406,6,,4,Varie,12,Altre voci,13504.36,2024-11-07,Sud
66e0ee64f458af5423ceb542,,17,CONSIGLIO DI STATO E T.A.R.,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,2993518.86,2024-11-09,Centro
6731590b5c833340b426aefb,202410,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,Erariali,8,Addizionali Comunali,2357.9,2024-11-11,Nord
65ee5ac7eb0f334c5c3675b0,202402,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Varie,9,Riscatti,662.53,2024-11-03,
661738e6262bc367cf0df857,202403,831,COMUNE DI CORLETO MONFORTE,2,Erariali,6,IRAP,1342.7,2024-11-04,Isole
661738e49b1c14196e7da2b1,202403,898,ENTE STRUMENTALE ALLA CROCE ROSSA ITALIANA,1,Netto,15,Netto,26965.23,2024-11-04,Nord
6667a4b7262bc331baee735f,202405,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,16653.05,2024-11-06,Centro
659f41729b1c1468e2e39952,202312,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),1,Netto,15,Netto,442043.68,2024-11-01,Centro
66bf60490377f64b681b515b,202407,31,INVALSI,2,Erariali,8,Addizionali Comunali,5588.47,2024-08-16,
66bf604a0377f64b679f283a,202407,8017,AGENZIA DEL DEMANIO,2,Erariali,6,IRAP,361283.35,2024-08-16,Nord
65c81f2cf458af1d5b47290e,202401,976,ISTITUTO MUSICALE PAREGGIATO DELLA VALLE D'AOSTA,2,Erariali,6,IRAP,9356.13,2024-11-02,Centro
668f34090377f62206882c3f,202406,3,,1,Netto,15,Netto,,2024-11-07,Sud
65c81f2b3f62191d044e2a7a,202401,945,,2,Erariali,5,IRPEF,11310.9,2024-11-02,Isole
66bf604a0377f64b679f2884,202407,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),1,Netto,15,Netto,180075.7,2024-08-16,Sud
668f34119b1c1405cffd2dcd,202406,971,ARPAL PUGLIA,2,Netto,8,Addizionali Comunali,23184.84,2024-11-07,Sud
65ee5ac6eb0f334c8d2b5ae5,202402,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Previdenziali,14,Previdenziali a carico del lavoratore,995273.9,2024-11-03,
668f34079b1c1405cffd2cc0,202406,3,MINISTERO DELLA DIFESA,4,Varie,11,Prestiti,19998792.63,2024-11-07,Nord
65c81f2bf458af1d35de6256,202401,21,AGENZIA DELLE DOGANE,3,Previdenziali,13,,10634062.2,2024-11-02,Centro
65c81f2cf458af1d35de62b2,202401,12,MINISTERO DELL'INTERNO,3,Previdenziali,14,Previdenziali a carico del lavoratore,41430046.42,2024-11-02,Isole
65c81f2b3f62191d044e2ab8,202401,829,COMUNE DI MERCATO SAN SEVERINO,4,Varie,9,Riscatti,203.91,2024-11-02,Nord
661738e59b1c1417e85d373a,202403,19,MINISTERO UNIVERSITA' E RICERCA,4,Assistenziali,12,Altre voci,78009.34,2024-11-04,
661738e59b1c1417e85d3710,202403,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,2,Erariali,6,IRAP,6506.28,2024-11-04,
663ec5f53f62190222cfb75f,202404,907,AZIENDA OSPEDALIERA SAN CAMILLO FORLANINI,2,Erariali,6,IRAP,1154009.27,2024-11-05,Sud
671a7806e28f8d6b0a19d15f,202409,22,AGENZIA DELLE ENTRATE,4,Varie,12,Altre voci,281209.62,2024-10-24,Isole
65ee5ac5f458af56cdec17c1,202402,960,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,1,Netto,15,Netto,110830.63,2024-11-03,Sud
671a7805568f1404768e2b7c,202409,938,ENTE PARCO NAZIONALE DELLA MAJELLA,2,Erariali,5,IRPEF,11942.13,2024-10-24,Isole
663ec5f23f62190222cfb5ff,202404,970,PARCO DEL CIRCEO,4,Varie,10,Ritenute Sindacali,69.66,2024-11-05,Isole
65ee5ac5f458af56d2af530b,,845,COMUNE DI MONDAINO,1,Netto,15,Netto,15711.22,2024-11-03,Sud
66e0ee64f458af5423ceb55b,202408,18,CORTE DEI CONTI,3,Previdenziali,14,Previdenziali a carico del lavoratore,1648435.59,2024-11-09,Centro
661738e49b1c14196e7da34c,202403,805,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,2,Erariali,6,IRAP,8860.33,2024-11-04,Nord
6731590c568f146439948f77,202410,18,CORTE DEI CONTI,4,Varie,11,Prestiti,134765.49,2024-11-11,Centro
671a7805568f1404768e2b5e,202409,12,MINISTERO DELL'INTERNO,2,Erariali,7,Addizionali Regionali,10528719.6,2024-10-24,
65c81f2cf458af1d5b47292e,202401,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,,2024-11-02,Sud
66e0ee66f458af54a5dbc8a7,,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Varie,12,Altre voci,920.06,2024-11-09,
671a7805568f1404768e2b43,202409,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Varie,9,Riscatti,662.53,2024-10-24,Isole
66bf60490377f64b681b5168,202407,898,ENTE STRUMENTALE ALLA CROCE ROSSA ITALIANA,4,Varie,10,Ritenute Sindacali,138.68,2024-08-16,Nord
663ec5f43f62190222cfb6b0,202404,23,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,2,Erariali,5,IRPEF,158228.91,2024-11-05,Sud
66bf60520377f64b679f28a4,202407,831,COMUNE DI CORLETO MONFORTE,2,Erariali,5,IRPEF,5920.29,2024-08-16,Nord
661738e6262bc367cf0df85a,202403,822,REGIONE LAZIO,2,Erariali,6,IRAP,1188013.28,2024-11-04,Sud
66e0ee5df458af5423ceb517,202408,970,PARCO DEL CIRCEO,2,Erariali,8,,148.76,2024-11-09,Isole
661738e7262bc367cf0df85f,,3,,4,Varie,11,Prestiti,19844135.84,2024-11-04,
65ee5ac7eb0f334c8d2b5b17,,27,AGENZIA NAZIONALE PER I GIOVANI - ANG,1,Netto,15,Netto,39750.46,2024-11-03,Nord
661738e59b1c1417e85d36f3,202403,950,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,2,Erariali,6,IRAP,67471.04,2024-11-04,Isole
671a780d568f1404768e2bc6,,18,CORTE DEI CONTI,2,Erariali,7,Addizionali Regionali,375398.46,2024-10-24,
661738e49b1c14196e7da2be,202403,23,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,1,Netto,15,Netto,486178.34,2024-04-11,Sud
65c81f2c3f62191d310d64c3,202401,953,ANPAL - AGENZIA NAZIONALE PER LE POLITICHE ATTIVE DEL LAVORO,3,Previdenziali,14,Previdenziali a carico del lavoratore,64386.13,2024-11-02,Sud
65c81f2cf458af1d5b472904,202401,970,,4,Varie,10,Ritenute Sindacali,69.66,2024-11-02,Isole
6731590c568f146444a34e24,,973,COMUNE DI VASIA,1,Netto,15,Netto,7130.23,2024-11-11,Isole
6667a4c1262bc331baee7459,202405,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,2,Erariali,6,IRAP,20358.27,2024-11-06,Sud
6731590c568f146444a34e44,,912,ORDINE DEI MEDICI CHIRURGHI E DEGLI ODONTOIATRI DELLA PROVINCIA DI LATINA,3,Previdenziali,14,Previdenziali a carico del lavoratore,581.03,2024-11-11,Sud
661738e6262bc367cf0df829,202403,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,Erariali,8,Addizionali Comunali,2378.62,2024-11-04,Sud
668f34079b1c1405cffd2d4c,202406,966,ANSFISA - AGENZIA NAZIONALE PER LA SICUREZZA DELLE FERROVIE E DELLE INFRASTRUTTURE STRADALI E AUTOSTRADALI,3,Previdenziali,14,Previdenziali a carico del lavoratore,104035.06,2024-07-11,
65c81f2b3f62191d310d6479,202401,970,PARCO DEL CIRCEO,3,Previdenziali,14,Previdenziali a carico del lavoratore,312.78,2024-11-02,Isole
6731590c568f146444a34e17,,9,MINISTERO DELLA GIUSTIZIA,4,Varie,9,Riscatti,289873.62,2024-11-11,
659f41739b1c14690c5c4191,202312,959,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,4,Varie,11,,911.55,2024-11-01,
659f41729b1c1468e2e399b9,202312,964,COMUNE DI CARAVAGGIO,3,Previdenziali,14,Previdenziali a carico del lavoratore,32436.71,2024-01-11,Sud
663ec5f33f62190222cfb626,,822,REGIONE LAZIO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,4941433.56,2024-11-05,
6731590c568f146444a34e3e,,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,1,Netto,15,Netto,7638255.6,2024-11-11,Isole
659f417b9b1c1468e2e39a3c,202312,1,MINISTERO DELL'ECONOMIA E FINANZE,2,Erariali,5,IRPEF,144618249.74,2024-11-01,Nord
66bf60520377f64b679f28c2,202407,3,MINISTERO DELLA DIFESA,3,Previdenziali,14,Previdenziali a carico del lavoratore,73312741.93,2024-08-16,Isole
671a7806e28f8d6b0a19d208,202409,910,AZIENDA SANITARIA LOCALE ROMA 6,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,3629891.63,2024-10-24,Centro
671a7805568f1404768e2b15,202409,970,PARCO DEL CIRCEO,2,Erariali,7,Addizionali Regionali,513.89,2024-10-24,Centro
6667a4c1262bc331bdcd0c14,202405,9,MINISTERO DELLA GIUSTIZIA,2,Netto,8,Addizionali Comunali,3343528.21,2024-11-06,Isole
661738e5262bc367a2350446,202403,822,,2,Erariali,8,,159239.78,2024-11-04,Nord
66bf60530377f64b679f28e1,202407,970,PARCO DEL CIRCEO,1,Netto,15,Netto,14968.57,2024-08-16,
668f34079b1c1405cffd2d50,202406,31,INVALSI,1,Netto,15,Netto,303008.78,2024-11-07,Centro
668f34129b1c1405cffd2e1c,202406,32,ISTITUTO SUPERIORE DI SANITA',4,Varie,10,Ritenute Sindacali,23725.81,2024-11-07,Sud
668f34110377f62206882c77,202406,25,ARCHIVI NOTARILI,4,Varie,10,Ritenute Sindacali,1391.31,2024-11-07,Nord
6667a4b7262bc331baee7314,202405,10,MINISTERO DELLA SALUTE,4,Varie,11,,98542.32,2024-11-06,Nord
6667a4b8262bc331bdcd0baa,202405,8017,AGENZIA DEL DEMANIO,4,Varie,12,Altre voci,56942.5,2024-11-06,Centro
66bf60530377f64b679f28f5,202407,,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,42132.52,2024-08-16,Nord
661738e5262bc367a235041e,202403,14,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,4,Varie,11,Prestiti,625186.28,2024-11-04,
65c81f2c3f62191d310d64ed,202401,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,4,Varie,10,Ritenute Sindacali,20556.84,2024-11-02,Centro
65ee5ac4f458af56d2af52b3,202402,975,IPAB ISTITUTO DI BENEFICENZA E SCOLASTICO SAC. M. SCRIFFIGNANO SISCARO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,698.33,2024-11-03,Sud
66e0ee66f458af54a5dbc88b,202408,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,2,Erariali,5,IRPEF,8888.97,2024-11-09,Nord
663ec5f23f62190222cfb5d1,202404,963,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,1,Netto,15,Netto,337624.72,2024-11-05,Centro
66e0ee65f458af5423ceb5cc,202408,12,MINISTERO DELL'INTERNO,2,Erariali,7,Addizionali Regionali,10616174.53,2024-11-09,Nord
6667a4b7262bc331bdcd0b49,202405,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,4,Varie,11,Prestiti,54365.26,2024-11-06,Isole
663ec5f43f62190222cfb720,202404,834,COMUNE DI MONTORFANO,4,Varie,10,Ritenute Sindacali,107.03,2024-11-05,
6731590c568f146446645d48,202410,834,COMUNE DI MONTORFANO,1,Assistenziali,15,Netto,19481.89,2024-11-11,Centro
66e0ee66f458af5423ceb601,202408,829,COMUNE DI MERCATO SAN SEVERINO,4,Varie,10,Ritenute Sindacali,703.94,2024-11-09,Isole
6667a4b8262bc331baee73cc,202405,25,ARCHIVI NOTARILI,2,Previdenziali,6,IRAP,79559.49,2024-11-06,Nord
671a780de28f8d6b0a19d269,202409,27,AGENZIA NAZIONALE PER I GIOVANI - ANG,2,Erariali,7,Addizionali Regionali,2114.47,2024-10-24,Centro
671a780d568f1404768e2bf4,202409,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,4,Varie,12,Altre voci,13779.01,2024-10-24,Centro
6667a4c0262bc331baee7402,,834,COMUNE DI MONTORFANO,4,Varie,9,Riscatti,16.85,2024-11-06,Centro
65c81f2cf458af1d35de62b7,202401,4056,AGENZIA PER L'ITALIA DIGITALE,2,Erariali,5,IRPEF,120959.99,2024-11-02,Sud
66e0ee64f458af54a5dbc7cc,202408,,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,4,Varie,9,Riscatti,2106.3,2024-11-09,Centro
663ec5ea3f62190222cfb4c2,202404,32,ISTITUTO SUPERIORE DI SANITA',4,Varie,12,Altre voci,12454.23,2024-11-05,Isole
6731590c568f146446645d2c,202410,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",2,Erariali,6,IRAP,708429.78,2024-11-11,Centro
65ee5ac5f458af56d2af533c,202402,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,1,Netto,15,Netto,191252.53,2024-11-03,Centro
6731590c568f146439948fbc,202410,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,2,Erariali,6,IRAP,3906.33,2024-11-11,Isole
6731590b5c833340b426aea0,202410,976,ISTITUTO MUSICALE PAREGGIATO DELLA VALLE D'AOSTA,2,Erariali,8,Addizionali Comunali,768.2,2024-11-11,
668f34079b1c1405cffd2cb5,202406,25,ARCHIVI NOTARILI,1,Netto,15,Netto,670924.34,2024-11-07,
65c81f2b3f62191d044e2a90,202401,19,MINISTERO UNIVERSITA' E RICERCA,2,Erariali,8,Addizionali Comunali,214.45,2024-11-02,
671a7805568f1404768e2b1a,202409,3,MINISTERO DELLA DIFESA,4,Varie,12,Altre voci,5937815.78,2024-10-24,Nord
671a780de28f8d6b0a19d26b,202409,968,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,3,Previdenziali,14,Previdenziali a carico del lavoratore,1596.21,2024-10-24,Nord
663ec5f23f62190222cfb5c6,202404,23,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,186144.45,2024-11-05,
671a7805568f1404768e2b88,202409,9,MINISTERO DELLA GIUSTIZIA,3,Previdenziali,14,Previdenziali a carico del lavoratore,34548935.21,2024-10-24,Isole
661738e49b1c1417e85d36ad,202403,802,ARAN,4,Assistenziali,11,Prestiti,724.18,2024-11-04,Nord
65c81f2cf458af1d5b47291f,202401,963,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,4,Varie,,Altre voci,1050.83,2024-11-02,
6731590c568f146446645d3c,202410,22,AGENZIA DELLE ENTRATE,4,Varie,10,Ritenute Sindacali,215449.84,2024-11-11,
6731590c568f146444a34e9e,202410,930,,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,3639025.91,2024-11-11,Centro
65ee5ac7eb0f334c5c367554,202402,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,4,Varie,9,Riscatti,47131.5,2024-11-03,Isole
668f34079b1c1405cffd2cf2,,975,IPAB ISTITUTO DI BENEFICENZA E SCOLASTICO SAC. M. SCRIFFIGNANO SISCARO,2,Erariali,7,Addizionali Regionali,32.88,2024-11-07,Centro
663ec5f33f62190222cfb64a,202404,950,,4,Varie,11,Prestiti,7991.66,2024-11-05,Sud
6731590c568f146439948fa2,202410,919,AUTORITA' UFFICIO PARLAMENTARE DI BILANCIO (UPB),2,Erariali,6,IRAP,24277.12,2024-11-11,Isole
661738e49b1c14196e7da2c6,202403,925,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,4,Varie,12,Altre voci,87.0,2024-11-04,
663ec5ea3f62190222cfb53c,202404,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,4,Varie,12,Altre voci,13.9,2024-11-05,Isole
65c81f2b3f62191d044e2aba,202401,925,,3,Previdenziali,14,Previdenziali a carico del lavoratore,6474.79,2024-02-11,Centro
65c81f2b3f62191d310d646f,202401,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",4,Varie,11,Prestiti,101832.04,2024-11-02,Sud
659f41739b1c14690c5c4134,202312,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,2,Erariali,7,Addizionali Regionali,460.27,2024-11-01,Centro
663ec5f43f62190222cfb6d6,202404,805,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,2,Erariali,5,IRPEF,27657.98,2024-11-05,Sud
661738e6262bc367cf0df820,202403,831,COMUNE DI CORLETO MONFORTE,2,Previdenziali,8,Addizionali Comunali,42.36,2024-11-04,Nord
65ee5ac7eb0f334c5c367593,202402,14,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,2,Erariali,7,Addizionali Regionali,,2024-11-03,Isole
671a7805568f1404768e2b0b,202409,43,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,16385.98,2024-10-24,Nord
6667a4b7262bc331bdcd0ba5,202405,3,MINISTERO DELLA DIFESA,1,Netto,15,Netto,386168644.38,2024-11-06,Centro
671a780d568f1404768e2bdf,202409,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),3,Previdenziali,14,Previdenziali a carico del lavoratore,14084.92,2024-10-24,Isole
671a7806e28f8d6b0a19d18a,202409,14,MINISTERO DELLA CULTURA,2,Erariali,6,IRAP,10041126.92,2024-10-24,Isole
66bf604b0377f64b679f289d,202407,916,,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,4848729.03,2024-08-16,Nord
66e0ee65f458af54a5dbc873,202408,938,ENTE PARCO NAZIONALE DELLA MAJELLA,2,Erariali,6,IRAP,11069.48,2024-11-09,Isole
663ec5f43f62190222cfb6ca,202404,43,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,2,Erariali,7,Addizionali Regionali,1723.48,2024-11-05,Nord
661738e7262bc367cf0df887,202403,1,MINISTERO DELL'ECONOMIA E FINANZE,2,Erariali,6,IRAP,24511181.46,2024-11-04,Centro
66e0ee65f458af5423ceb59b,202408,31,INVALSI,2,Erariali,,IRAP,35516.1,2024-11-09,Centro
66e0ee64f458af54a5dbc7c9,202408,8017,AGENZIA DEL DEMANIO,2,Erariali,8,Addizionali Comunali,43716.3,2024-11-09,Isole
663ec5ea3f62190222cfb4f0,202404,898,ENTE STRUMENTALE ALLA CROCE ROSSA ITALIANA,1,Netto,15,Netto,22208.15,2024-11-05,Isole
6731590c568f146439948f92,202410,974,AGENZIA INDUSTRIE DIFESA AID,3,Previdenziali,14,Previdenziali a carico del lavoratore,57159.91,2024-11-11,Isole
6667a4b7262bc331bdcd0b7b,202405,822,REGIONE LAZIO,4,Varie,10,Ritenute Sindacali,11720.87,2024-11-06,Nord
668f34079b1c1405cffd2ce6,202406,10,MINISTERO DELLA SALUTE,3,Previdenziali,14,Previdenziali a carico del lavoratore,652676.55,2024-11-07,Centro
659f41729b1c1468e2e3999c,,834,COMUNE DI MONTORFANO,3,Netto,13,Previdenziali a carico del datore di lavoro,14325.77,2024-11-01,Isole
66e0ee65f458af54a5dbc852,202408,805,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,50965.69,2024-11-09,Sud
668f34119b1c1405cffd2d81,202406,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,4,Varie,12,Altre voci,-999999.5,2024-11-07,
66bf60530377f64bd0cd2606,202407,829,COMUNE DI MERCATO SAN SEVERINO,2,Erariali,7,Addizionali Regionali,5126.91,2024-08-16,Isole
66e0ee65f458af5423ceb59c,202408,960,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,4,Varie,11,Prestiti,1597.98,2024-11-09,Sud
65c81f2c3f62191d310d64ca,202401,829,COMUNE DI MERCATO SAN SEVERINO,1,Previdenziali,15,Netto,101160.27,2024-11-02,Isole
65c81f2b3f62191d044e2ac5,202401,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,4394579.02,2024-11-02,Nord
663ec5f23f62190222cfb5cc,202404,25,ARCHIVI NOTARILI,1,Netto,15,Netto,664385.25,2024-11-05,Nord
66bf60530377f64b679f28f7,202407,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,2,Erariali,5,IRPEF,115293.62,2024-08-16,Isole
671a780d568f1404768e2bc1,202409,25,,2,Erariali,8,Addizionali Comunali,8965.45,2024-10-24,Nord
