_id,mese,anno,codice_ente,descrizione_ente,provincia_sede,regione_sede,attivazioni,cessazioni,RATA,aggregation-time,qualifica,note,fonte_dato,Provincia Sede,CODICE ENTE,3descrizione,regione%sede,att ivazioni
6852caf7205349164bebc4a5,1,2024,21,AGENZIA DELLE DOGANE,AO,02,1,0,202401,18/06/2025,Dirigente,,,AO,21,AGENZIA DELLE DOGANE,02,1
6852caf5205349164beb54fc,6,2024,9,MINISTERO DELLA GIUSTIZIA,TE,12,17,8,202406,2025-06-18T16:15:20.148346,Impiegato,,,TE,9,MINISTERO DELLA GIUSTIZIA,12,17
6852caf5205349164beb6a84,7,2024,9,MINISTERO DELLA GIUSTIZIA,CN,01,30,5,202407,2025-06-18T16:15:20.148346,Funzionario,,,CN,9,MINISTERO DELLA GIUSTIZIA,01,30
6852caf8205349164bec0bd0,12,2024,9,MINISTERO DELLA GIUSTIZIA,PT,08,0,6,202412,2025-06-18T16:15:20.148346,Dirigente,,,PT,9,MINISTERO DELLA GIUSTIZIA,08,0
6852caf4205349164beb2543,11,2023,19,MINISTERO UNIVERSITA' E RICERCA,VI,04,70,4,202311,2025-06-18T16:15:20.148346,,,,VI,19,MINISTERO UNIVERSITA' E RICERCA,04,70
6852cae9205349164be8f3b9,9,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,TR,09,1,0,202409,2025-06-18T16:15:20.148346,Impiegato,,,TR,1,MINISTERO DELL'ECONOMIA E FINANZE,09,1
6852caf8205349164bec01c2,4,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,AT,01,0,1,202404,2025-06-18T16:15:20.148346,,,,AT,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,01,0
6852caee205349164be9dbd1,6,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,AN,10,2,0,202406,2025-06-18T16:15:20.148346,,,,AN,1,MINISTERO DELL'ECONOMIA E FINANZE,10,2
6852caeb205349164be97657,10,2023,22,AGENZIA DELLE ENTRATE,TA,15,0,1,202310,18-06-25,Impiegato,,,TA,22,AGENZIA DELLE ENTRATE,15,0
6852cae8205349164be8c361,11,2023,//,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BT,15,111,9,202311,2025-06-18T16:15:20.148346,Funzionario,,,BT,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,15,111
6852caee205349164be9f5d4,4,2024,9,MINISTERO DELLA GIUSTIZIA,CE,14,3,9,202404,2025-06-18T16:15:20.148346,Funzionario,,,CE,9,MINISTERO DELLA GIUSTIZIA,14,3
6852caea205349164be92047,8,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,FM,10,0,1,202308,2025-06-18T16:15:20.148346,Impiegato,,,FM,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,10,0
6852caf3205349164beae281,10,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,null,08,0,1,202310,2025-06-18T16:15:20.148346,,,,MS,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,08,0
6852caf7205349164bebd2d7,5,2024,19,MINISTERO UNIVERSITA' E RICERCA,MC,10,303,3,202405,2025-06-18T16:15:20.148346,Dirigente,,,MC,19,MINISTERO UNIVERSITA' E RICERCA,10,303
6852caf7205349164bebe0f0,11,2024,19,MINISTERO UNIVERSITA' E RICERCA,RO,04,76,3,202411,2025-06-18T16:15:20.148346,,,,RO,19,MINISTERO UNIVERSITA' E RICERCA,04,76
6852caf0205349164bea4102,6,2024,null,MINISTERO UNIVERSITA' E RICERCA,SA,14,19,1384,202406,2025-06-18T16:15:20.148346,Operatore,,,SA,19,MINISTERO UNIVERSITA' E RICERCA,14,19
6852caf7205349164bebe509,5,2024,15,AVVOCATURA GENERALE DELLO STATO,CB,13,0,1,202405,2025-06-18T16:15:20.148346,,,,CB,15,AVVOCATURA GENERALE DELLO STATO,13,0
6852cad98d61d50c63e436e4,7,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,ND,18,180,57,202307,2025-06-18T16:15:20.148346,Operatore,,,ME,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,18,180
6852caef205349164bea013e,7,2024,ND,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,NA,14,0,6,202407,2025-06-18T16:15:20.148346,Dirigente,,,NA,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,14,0
6852caf7205349164bebe77b,mese 1,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CR,03,42,3,202301,2025-06-18T16:15:20.148346,Impiegato,,,CR,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,03,42
6852caf5205349164beb6e76,8,2024,9,MINISTERO DELLA GIUSTIZIA,BS,03,3,2,202408,2025-06-18T16:15:20.148346,,,,BS,9,MINISTERO DELLA GIUSTIZIA,03,3
6852caef205349164bea18f3,12,2023,971,ARPAL PUGLIA,LE,15,0,1,DIC-2023,2025-06-18T16:15:20.148346,Impiegato,,,LE,971,ARPAL PUGLIA,15,0
6852caf1205349164bea740b,11,24,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,FC,07,225,30,202411,2025-06-18T16:15:20.148346,,,,FC,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,07,225
6852caf5205349164beb4a54,8,2023,822,REGIONE LAZIO,VT,11,0,1,202308,2025-06-18T16:15:20.148346,,,,VT,822,REGIONE LAZIO,11,0
6852caed205349164be9b92e,9,2024,14,MINISTERO DELLA CULTURA,AN,10,4,2 unità,202409,2025-06-18T16:15:20.148346,Operatore,,,AN,14,MINISTERO DELLA CULTURA,10,4
6852caf2205349164beab0a2,12,2024,9,MINISTERO DELLA GIUSTIZIA,RN,07,0,2,202412,18.06.2025,Dirigente,,,RN,9,MINISTERO DELLA GIUSTIZIA,07,0
6852cad979c2715845d93afe,8,2023,19,MINISTERO UNIVERSITA' E RICERCA,CH,12,"29,0",527,202308,2025-06-18T16:15:20.148346,Operatore,,,CH,19,MINISTERO UNIVERSITA' E RICERCA,12,"29,0"
6852caee205349164be9f1e1,10,2024,22,AGENZIA DELLE ENTRATE,CE,14,0,2,202410,2025-06-18T16:15:20.148346,,,,CE,22,AGENZIA DELLE ENTRATE,14,0
6852caea205349164be90e31,8,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,TS,05,0,1,202308,2025-06-18T16:15:20.148346,Operatore,,,TS,1,MINISTERO DELL'ECONOMIA E FINANZE,05,0
6852caf3205349164bead287,4,2023,14,NULL,CS,17,"0,0",4,202304,2025-06-18T16:15:20.148346,Dirigente,,,CS,14,MINISTERO DELLA CULTURA,17,"0,0"
6852caed205349164be9a1bd,2,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,TE,12,0,2,202402,2025-06-18T16:15:20.148346,Funzionario,,,TE,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,12,0
6852caf3205349164bead440,9,2024,8017,AGENZIA DEL DEMANIO,RM, ,15,4,202409,2025-06-18T16:15:20.148346,,,,RM,8017,AGENZIA DEL DEMANIO,11,15
6852cad98d61d50c63e438c4,9,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,FR ,11,1,1,202309,2025-06-18T16:15:20.148346,Funzionario,,,FR,954,ISPETTORATO NAZIONALE DEL LAVORO,11,1
6852caf0205349164bea4ebf,6,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,//,04,15,2,202306,2025-06-18T16:15:20.148346,Funzionario,,,VI,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,04,15
6852cad96555da0907a407ef,10,2024,971,ARPAL PUGLIA,BR,15,1,0,202410,2025-06-18T16:15:20.148346,Operatore,,,BR,971,ARPAL PUGLIA,15,1
6852caf2205349164beabff3,9,2023,12,MINISTERO DELL'INTERNO,PG,09,6,7,202309,2025-06-18T16:15:20.148346,,,,PG,12,MINISTERO DELL'INTERNO,09,6
6852cb006555da0907a40e45,5,2024,954,ISPETTORATO NAZIONALE DEL LAVORO,PI,08,1,2,202405,2025/06/18,Dirigente,,,PI,954,ISPETTORATO NAZIONALE DEL LAVORO,08,1
6852cae9205349164be90310,9,2023,22,AGENZIA DELLE ENTRATE,ND,15,0,2,202309,18-06-25,Operatore,,,BT,22,AGENZIA DELLE ENTRATE,15,0
6852cae7205349164be8a8bc,1,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,LU,08,1,2,202401,2025-06-18T16:15:20.148346,Impiegato,,,LU,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,08,1
6852caeb205349164be97bb1,12,2023,971,ARPAL PUGLIA,TA,15,0,1,2023-12,2025-06-18T16:15:20.148346,Impiegato,,,TA,971,ARPAL PUGLIA,15,0
6852caeb205349164be9689e,5,2024,19,MINISTERO UNIVERSITA' E RICERCA,BA,15,570,8,202405,2025-06-18T16:15:20.148346,Operatore,,,BA,19,MINISTERO UNIVERSITA' E RICERCA,15,570
6852caec205349164be985be,10,2024,19,MINISTERO UNIVERSITA' E RICERCA,OR,19,47,7,202410,2025/06/18,Funzionario,,,OR,19,MINISTERO UNIVERSITA' E RICERCA,19,47
6852caf2205349164beaac96,8,2022,9,MINISTERO DELLA GIUSTIZIA,PG,09,13,8,202302,2025-06-18T16:15:20.148346,Funzionario,,,PG,9,MINISTERO DELLA GIUSTIZIA,09,13
6852caf6205349164beb906d,12,2024,22,AGENZIA DELLE ENTRATE,TP,18,0,1,202412,2025-06-18T16:15:20.148346,Dirigente,,,TP,22,AGENZIA DELLE ENTRATE,18,0
6852cae8205349164be8cbf9,11,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BA,15,255,27,202311,2025-06-18T16:15:20.148346,Impiegato,,,BA,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,15,255
6852caea205349164be9212c,12,2023,9,MINISTERO DELLA GIUSTIZIA,TS,05,7,7,202312,2025-06-18T16:15:20.148346,Funzionario,,,TS,9,MINISTERO DELLA GIUSTIZIA,05,7
6852caf5205349164beb7127,11,2023,22,NULL,RA,07,0,1,202303,2025-06-18T16:15:20.148346,Operatore,,,RA,22,AGENZIA DELLE ENTRATE,07,0
6852caea205349164be914c9,6,2024,12,MINISTERO DELL'INTERNO,FR,11,2 unità,3,202406,2025-06-18T16:15:20.148346,Impiegato,,,FR,12,MINISTERO DELL'INTERNO,11,2 unità
6852caeb205349164be95d5e,12,23,9,MINISTERO DELLA GIUSTIZIA,LE,15,0,12,202312,2025-06-18T16:15:20.148346,,,,LE,9,MINISTERO DELLA GIUSTIZIA,15,0
6852caf1205349164bea8b85,10,2023,12,MINISTERO DELL'INTERNO,CA,19,2,6,202310,2025-06-18T16:15:20.148346,Dirigente,,,CA,12,MINISTERO DELL'INTERNO,19,2
6852cae7205349164be8b5fc,11,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,RG,18,27,6,202311,2025-06-18T16:15:20.148346,Impiegato,,,RG,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,18,27
6852caf0205349164bea5f55,4,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,LC,03,9,618,202404,2025-06-18T16:15:20.148346,,,,LC,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,03,9
6852caf5205349164beb521a,12,2024,8017,AGENZIA DEL DEMANIO,BA,15,1,0,202412,2025-06-18T16:15:20.148346,Operatore,,,BA,8017,AGENZIA DEL DEMANIO,15,1
6852caeb205349164be951b3,12,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,AL,01,N.D.,1,202412,2025-06-18T16:15:20.148346,,,,AL,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,01,N.D.
6852caf2205349164beaa63a,4,2024,12,MINISTERO DELL'INTERNO,RE,07,0,1,202404,2025-06-18T16:15:20.148346,Impiegato,,,RE,12,MINISTERO DELL'INTERNO,07,0
6852cae9205349164be8f523,5,2023,12,MINISTERO DELL'INTERNO,MI,03,0,2,202305,2025-06-18T16:15:20.148346,,,,MI,12,MINISTERO DELL'INTERNO,03,0
6852caf0205349164bea4f3b,9,2023,9,MINISTERO DELLA GIUSTIZIA,GR,08,0,1,202309,2025-06-18T16:15:20.148346,Impiegato,,,GR,9,MINISTERO DELLA GIUSTIZIA,08,0
6852caf1205349164bea6836,11,2024,9,MINISTERO DELLA GIUSTIZIA,CS,17,2,7,202411,2025-06-18T16:15:20.148346,,,,CS,9,MINISTERO DELLA GIUSTIZIA,17,2
6852caf1205349164bea894b,11,2024.,12,MINISTERO DELL'INTERNO,AL,01,0,1,202411,2025-06-18T16:15:20.148346,Operatore,,,AL,12,MINISTERO DELL'INTERNO,01,0
6852caf4205349164beb0fd5,8,2023,9,MINISTERO DELLA GIUSTIZIA,AO,02,0,2,202308,2025-06-18T16:15:20.148346,Dirigente,,,AO,9,MINISTERO DELLA GIUSTIZIA,02,0
6852caf0205349164bea590f,10,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TP,//,N.D.,15,202410,2025-06-18T16:15:20.148346,Operatore,Verifica manuale,,TP,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,18,N.D.
6852cae9205349164be8f8a1,10,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,AR,n.d.,459,45,202410,2025-06-18T16:15:20.148346,Operatore,,,AR,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,08,459
6852caef205349164bea351d,10,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,MO,07,2,1,202310,2025-06-18T16:15:20.148346,Impiegato,,,MO,954,ISPETTORATO NAZIONALE DEL LAVORO,07,2
6852cae7205349164be8a312,10,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,GR,08,201,12,202410,2025-06-18T16:15:20.148346,Funzionario,,Sistema legacy,GR,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,08,201
6852caef205349164bea070e,2,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,PD,04,0,5,202302,2025-06-18T16:15:20.148346,Dirigente,,,PD,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,04,0
6852caf6205349164beb9ffd,2,24,19,MINISTERO UNIVERSITA' E RICERCA,TA,15,8,3,202402,18.06.2025,Impiegato,,,TA,19,MINISTERO UNIVERSITA' E RICERCA,15,8
6852caf4205349164beb372f,08,2023,12,MINISTERO DELL'INTERNO,n.d.,15,0,3,202308,2025-06-18T16:15:20.148346,Dirigente,,,BA,12,MINISTERO DELL'INTERNO,15,0
6852caea205349164be920b3,10,2024,12,MINISTERO DELL'INTERNO,TS,05,0,3,202410,18/06/2025,,,,TS,12,MINISTERO DELL'INTERNO,05,0
6852cb039952cb647ef38dee,4,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,NU,19,6,432,202404,2025-06-18T16:15:20.148346,Operatore,,,NU,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,19,6
6852cad98d61d50c63e436cb,5,2023,9,MINISTERO DELLA GIUSTIZIA,SA,14,10,1,202305,2025-06-18T16:15:20.148346,,,,SA,9,MINISTERO DELLA GIUSTIZIA,14,10
6852caf4205349164beb2bb9,3,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO, ,01,9,3,202303,2025-06-18T16:15:20.148346,Funzionario,,,VC,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,01,9
6852caea205349164be913de,12,2024,9,MINISTERO DELLA GIUSTIZIA,PA,18,6,22,202412,2025-06-18T16:15:20.148346,,,Sistema legacy,PA,9,MINISTERO DELLA GIUSTIZIA,18,6
6852caf8205349164bebf83f,11,2024,12,MINISTERO DELL'INTERNO,RG,18,0,1,NOV-2024,2025-06-18T16:15:20.148346,Funzionario,,,RG,12,MINISTERO DELL'INTERNO,18,0
6852caf5205349164beb445e,3,2024,964,COMUNE DI CARAVAGGIO,?,03,0,1,202403,2025-06-18T16:15:20.148346,Impiegato,,,BG,964,COMUNE DI CARAVAGGIO,03,0
6852caf5205349164beb5d33,4,2024,822,,FR,11,0,1,202404,18.06.2025,Operatore,,,FR,822,REGIONE LAZIO,11,0
6852caf1205349164bea8b9d,6,2024,9,MINISTERO DELLA GIUSTIZIA,pa,18,158,24,202406,2025-06-18T16:15:20.148346,Funzionario,,,PA,9,MINISTERO DELLA GIUSTIZIA,18,158
6852cae9205349164be8ebf2,2,2023,9,MINISTERO DELLA GIUSTIZIA,AT,01,0,1,202302,2025-06-18T16:15:20.148346,Operatore,,,AT,9,MINISTERO DELLA GIUSTIZIA,01,0
6852caf7205349164bebc945,11,2024,19,MINISTERO UNIVERSITA' E RICERCA,BI,01,10,2,202411,2025-06-18T16:15:20.148346,,,,BI,19,MINISTERO UNIVERSITA' E RICERCA,01,10
6852caf5205349164beb5bc2,6,2024,8017,AGENZIA DEL DEMANIO,RM,11,4,4,202406,2025-06-18T16:15:20.148346,Impiegato,,,RM,8017,AGENZIA DEL DEMANIO,11,4
6852caf4205349164beb0ee2,11,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,PI,08,0,3,202310,2025-06-18T16:15:20.148346,,,,PI,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,08,0
6852cad9c1e0062992431eef,12,2023,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,TA,15,2,2,202312,2025-06-18T16:15:20.148346,Operatore,,,TA,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,15,2
6852caee205349164be9f736,4,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,AL,01,0,1,202304,2025-06-18T16:15:20.148346,,,,AL,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,01,0
6852caf5205349164beb6d2e,2,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,MS,08,0,1,202402,2025-06-18T16:15:20.148346,Funzionario,,,MS,1,MINISTERO DELL'ECONOMIA E FINANZE,08,0
6852caeb205349164be97420,9,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,RI,11,1698,12,202309,2025-06-18T16:15:20.148346,Funzionario,,,RI,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,11,1698
6852caee205349164be9cf82,11,2024,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,LO,03,0,1,202411,18.06.2025,Operatore,,,LO,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,03,0
6852cad96555da0907a405f2,6,2023,19,MINISTERO UNIVERSITA' E RICERCA,NA,14,33,7652,202306,2025-06-18T16:15:20.148346,Operatore,,,NA,19,MINISTERO UNIVERSITA' E RICERCA,14,33
6852caf4205349164beb3474,2,2024,18,CORTE DEI CONTI,CA,19,4,0,202402,2025-06-18T16:15:20.148346,Funzionario,,,CA,18,CORTE DEI CONTI,19,4
6852caf1205349164bea75c0,1,2024,22,ND,ME,18,0,1,202401,2025-06-18T16:15:20.148346,,,,ME,22,AGENZIA DELLE ENTRATE,18,0
6852caf2205349164beac1b1,8,2024,12,MINISTERO DELL'INTERNO,CL,18,2,0,202408,2025-06-18T16:15:20.148346,Dirigente,,,CL,12,MINISTERO DELL'INTERNO,18,2
6852cad9205349164be89c9a,4,2023,19,MINISTERO UNIVERSITA' E RICERCA,CB,unknown,4,3,202304,18/06/2025,,,,CB,19,MINISTERO UNIVERSITA' E RICERCA,13,4
6852caf5205349164beb621e,6,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,ME,18,0,1,202312,2025-06-18T16:15:20.148346,Dirigente,,Sistema legacy,ME,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,18,0
6852caef205349164bea316c,7,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,GR,08,3,0,202307,2025-06-18T16:15:20.148346,Dirigente,,,GR,954,ISPETTORATO NAZIONALE DEL LAVORO,08,3
6852caee205349164be9d687,2,2023,19,MINISTERO UNIVERSITA' E RICERCA,MO,07,7,2,202302,2025-06-18T16:15:20.148346,Dirigente,,,MO,19,MINISTERO UNIVERSITA' E RICERCA,07,7
6852cae8205349164be8d628,3,2023,22,AGENZIA DELLE ENTRATE,SR,18,0,1,202303,2025-06-18T16:15:20.148346,Dirigente,,,SR,22,AGENZIA DELLE ENTRATE,18,0
6852caea205349164be92bf6,12,2024,25,N/A,FR,-,0,N.D.,12/2024,2025/06/18,Impiegato,,,FR,25,ARCHIVI NOTARILI,11,0
6852caf5205349164beb6bf0,8,2023,9,MINISTERO DELLA GIUSTIZIA,PD,04,0,3,AGO-2023,2025-06-18T16:15:20.148346,Dirigente,Dato stimato,,PD,9,MINISTERO DELLA GIUSTIZIA,04,0
6852caef205349164bea1502,1,2024,2020,N/A,BS,03,0,2,202401,2025-06-18T16:15:20.148346,Impiegato,,,BS,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,03,0
6852caf7205349164bebe644,2,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,N/A,03,9,3,202402,2025-06-18T16:15:20.148346,,,,CR,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,03,9
6852cae8205349164be8e5b0,4,24,n.d.,AGENZIA DELLE ENTRATE,BN,14,0,4,202404,2025-06-18T16:15:20.148346,Funzionario,,,BN,22,AGENZIA DELLE ENTRATE,14,0
6852cada9952cb647ef3809b,mese 2,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,?,14,2,26,202302,2025-06-18T16:15:20.148346,,Da riconciliare,,NA,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,14,2
6852caf7205349164bebe2f2,11,2023,8017,AGENZIA DEL DEMANIO,BO,07,1,0,202311,2025-06-18T16:15:20.148346,Dirigente,,,BO,8017,AGENZIA DEL DEMANIO,07,1
6852caee205349164be9f119,8,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TO,01,36,12627,202308,2025-06-18T16:15:20.148346,,,,TO,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,01,36
6852caff79c2715845d94cf3,11,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,AL,NULL,0,6,202311,2025-06-18T16:15:20.148346,Impiegato,,,AL,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,01,0
6852caee205349164be9d0ac,1,2023,14,MINISTERO DELLA CULTURA,CR,03,4,0,202301,2025-06-18T16:15:20.148346,Impiegato,,,CR,14,MINISTERO DELLA CULTURA,03,4
6852caf3205349164beae795,1,2023,14,MINISTERO DELLA CULTURA,CH,12,"0,0",2,GEN-2023,2025-06-18T16:15:20.148346,Dirigente,,,CH,14,MINISTERO DELLA CULTURA,12,"0,0"
6852caf5205349164beb6eba,4,2023,19,MINISTERO UNIVERSITA' E RICERCA,TR,09,5,6,202304,18-06-25,Dirigente,,,TR,19,MINISTERO UNIVERSITA' E RICERCA,09,5
6852cb029952cb647ef389d7,3,2023,21,AGENZIA DELLE DOGANE,VT,11,0,1,202303,2025-06-18T16:15:20.148346,Impiegato,,,VT,21,AGENZIA DELLE DOGANE,11,0
6852caf1205349164bea8064,7,2024,1,?,BS,03,1,1,202407,2025-06-18T16:15:20.148346,Funzionario,,,BS,1,MINISTERO DELL'ECONOMIA E FINANZE,03,1
6852caf2205349164beaa649,8,23,25,ARCHIVI NOTARILI,NA,14,0,1,202308,2025-06-18T16:15:20.148346,,,,NA,25,ARCHIVI NOTARILI,14,0
6852caf3205349164beadf19,3,2023,834,COMUNE DI MONTORFANO,CO,03,0,1,202303,2025-06-18T16:15:20.148346,,,,CO,834,COMUNE DI MONTORFANO,03,0
6852caf7205349164bebe5b2,12,2023,18,CORTE DEI CONTI,RM,11,3,9,202312,2025-06-18T16:15:20.148346,Funzionario,,,RM,18,CORTE DEI CONTI,11,3
6852caed205349164be99899,5,2024,22,AGENZIA DELLE ENTRATE,ME,18,0,2,202405,2025-06-18T16:15:20.148346,,,,ME,22,AGENZIA DELLE ENTRATE,18,0
6852caed205349164be9bb21,11,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,PZ,16,0,1,202311,2025-06-18T16:15:20.148346,,,,PZ,954,ISPETTORATO NAZIONALE DEL LAVORO,16,0
6852cae6205349164be89e81,12,2023,12,MINISTERO DELL'INTERNO,FI,08,13,2,202312,2025-06-18T16:15:20.148346,,,,FI,12,MINISTERO DELL'INTERNO,08,13
6852cae8205349164be8cf3e,11,2023,19,MINISTERO UNIVERSITA' E RICERCA,FR,11,102,7,202311,2025-06-18T16:15:20.148346,Dirigente,,,FR,19,MINISTERO UNIVERSITA' E RICERCA,11,102
6852caeb205349164be96602,8,2024,?,MINISTERO DELL'ISTRUZIONE E DEL MERITO,-,16,66,1308,08/2024,2025-06-18T16:15:20.148346,Funzionario,,,PZ,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,16,66
6852cae8205349164be8c7a8,2,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,SP,06,0,4,202402,18.06.2025,Funzionario,,,SP,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,06,0
6852cae9205349164be90207,2,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,EN,18,6,0,202402,2025-06-18T16:15:20.148346,,,,EN,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,18,6
6852cae9205349164be9030a,10,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,PV,03,1,0,202410,2025-06-18T16:15:20.148346,,,,PV,1,MINISTERO DELL'ECONOMIA E FINANZE,03,1
6852caf1205349164bea7e9a,4,2024,9,MINISTERO DELLA GIUSTIZIA,RG,18,0,4,202404,2025-06-18T16:15:20.148346,,,,RG,9,MINISTERO DELLA GIUSTIZIA,18,0
6852caf4205349164beb09c7,3,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,unknown,10,0,9,202403,2025-06-18T16:15:20.148346,Dirigente,,,AP,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,10,0
6852caec205349164be98198,5,2023,12,MINISTERO DELL'INTERNO,GE,06,1,5,202305,2025-06-18T16:15:20.148346,Impiegato,,,GE,12,MINISTERO DELL'INTERNO,06,1
6852caed205349164be9a328,11,2024,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,BA,15,0,4,202411,2025-06-18T16:15:20.148346,Impiegato,Dato stimato,,BA,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,15,0
6852caee205349164be9e987,5,2024,19,MINISTERO UNIVERSITA' E RICERCA,CS,17,223,6,202405,2025-06-18T16:15:20.148346,Operatore,,,CS,19,MINISTERO UNIVERSITA' E RICERCA,17,223
6852caf4205349164beb112d,10,2024,21,AGENZIA DELLE DOGANE,RC,17,1,0,202410,2025-06-18T16:15:20.148346,,,,RC,21,AGENZIA DELLE DOGANE,17,1
6852cad979c2715845d940c1,1,2023,19,MINISTERO UNIVERSITA' E RICERCA,BL,04,8,1,202301,2025-06-18T16:15:20.148346,Operatore,,,BL,19,MINISTERO UNIVERSITA' E RICERCA,04,8
6852caef205349164bea193c,12,2024,19,MINISTERO UNIVERSITA' E RICERCA,CR,03,59,108,202412,2025-06-18T16:15:20.148346,Funzionario,,,CR,19,MINISTERO UNIVERSITA' E RICERCA,03,59
6852caf4205349164beb2685,3,2023,9,MINISTERO DELLA GIUSTIZIA,BZ,20,0,1,202303,2025-06-18T16:15:20.148346,Dirigente,,,BZ,9,MINISTERO DELLA GIUSTIZIA,20,0
